source_id	title_a	title_b	lang_gloss	date_start	date_end	Bib	Gomilet	Bog	Agiogr	Pov	Litur	Epi	Letop	Hron	Docum
0	Гр. Наз.		gr	11	11							+			
1	Сл. Иппол. об антихр.		gr	12	12		+								
2	Г. Фирсов			17	17		+								
3		(Сл. о богаче и Лаз.)		12	12					+					
4	Сл. Дан. Зат.			17	17		+								
5	Климент Смолят.			16	16									+	
6	Корм. Балаш.	(Мерило пр.)	gr	16	16										+
7	Мерилопр.	(Прох. IV,2)		14	14		+								
8	Лавр. лет.			1377	1377								+		
9	Изм.			16	16		+								
10	Моск. лет.			16	16								+		
11	Псков. лет.			16	16								+		
12	Стихирарь			12	12		+								
13	ВМЧ			16	16		+								
14	Ио. екз. Бог._1		gr	12	13		+								
15	Корм. Балаш.			16	16										+
16	Библ. Генн.	(Иезек. XXXVII,7)	gr/mixed	1499	1499	+									
17	Флавий. Полон. Иерус.		gr	15	15									+	
18	Сл. Ис. Сирина			1416	1416		+								
19	АИ			1486	1486										+
20	Треб ник			16	16		+								
21	Ж. Иоас. К.			17	17				+						
22	Правила			13	13										+
23	Сказ. Инд. царстве			15	15					+					
24	Выг. сб.	(Ж. Феод. Студ.)	gr	12	12				+						
25	Зла тостр.			12	12		+								
26	Менандр		gr	14	15		+								
27	Лавр.лет.	(Поуч.Вл.Мон.)		1377	1377								+		
28	Ав. Кн. обл.			18	18					+					
29	Шестоднев Ио. екз._2 (Б.)		gr	15	15		+								
30	Суб. Мат.	(Росп.  Лаз.)		1666	1666										+
31	Рим. имп. д.			1504	1504										+
32	Ив. Гр.Посл.			17	17										+
33	Суб. Мат.	(Деяния соб.)		1666	1666										+
34	Ефр. Сир.		gr	14	14										+
35	Сл. похв. Серг. Р.			15	15		+								
36	Сл. Григ. Ц.			16	16		+								
37	Оп.	(Ио. III, 25; Феоф.толк.ев.)	gr	16	16							+			
38	Корм.  Балаш.			16	16										+
39	Ж. Серап. Новг._1			17	17				+						
40	Ж.Серап. Новг.			16	16				+						
41	РИБ	(Посл. в. кн.Вас. Конст. патр. Митр.)		1441	1441										+
42		(1 Кор. I, 20; Апост.Толст.)	gr	14	14		+								
43	РИБ	(Гр.патр. Луки Андр. Богол.)		17	17										+
44	Хон.			18	18									+	
45	Мст.ев.	(Матф. XVIII, 23)	gr	11	12	+									
46	Мст.ев.	(Марк. I, 27)	gr	11	12	+									
47	Ив. Гр. Посл.			17	17										+
48	Юр.ев. Амф.	(Лук. XXIV, 17)	gr	1128	1128		+								
49		(Сл. наПасху) ###Зона! title  level="a"###Кир.Тур.		15	15		+								
50	Пролог (БАН_2)			14	14					+					
51	Ж. Стеф. Перм. Епиф.			15	16				+						
52	Флавий. Полон. Иерус.		gr	16	16									+	
53	Каз. лет.			17	17								+		
54	Мст.ев.	(Марк. VIII,11)	gr	11	12	+									
55	Ник. лет.			16	16								+		
56		(Матф. XVIII, 24) Мст.ев.	gr	11	12	+									
57	Козма Инд.		gr	16	16							+			
58	Суб. Мат.	(Соб. пов.)		1667	1667										+
59	Пов. Ап. Тир.			18	18					+					
60	Мус.-Пушк.сб.	(Сл.мт.Илар.)		1414	1414					+					
61	Ж. Фе од. Едес.			16	16				+						
62	Ефр. корм.	(Трул. 66)	gr	12	12										+
63	Мусик. согл.						+								
64	Пов. прихож. наПсков.			17	17					+					
65	Библ.Генн.	(Прем.Сол. XI, 13-14)	lat	1499	1499	+									
66	Ефр. корм.	(Петр.Алекс. 8)	gr	12	12										+
67	Пов.прихож. наПсков._2			17	17					+					
68	Ж.  Зос. С.			16	16				+						
69	Ефр. корм.	(Ефес. 9)	gr	12	12										+
70	Ж. Стеф. Перм.  Епиф.			15	16				+						
71	Ж.Серг.Р.Епиф._2			16	16				+						
72	Пов. прихож. на Псков			17	17					+					
73	Ипат. лет.			15	15								+		
74	Х. Вас. Гаг.			1637	1637				+						
75	Мин.  сент.			1096	1096	+									
76	На седка. Спис.			1644	1644					+					
77	Изб. Св. _2		gr	1073	1073							+			
78	Пасхупо рук. Соф.			12	12		+								
79	Ефр.  корм.	(Кир.Алекс. 4)	gr	12	12										+
80	ВМЧ	(Маргарит)	gr	16	16		+								
81	Библ. Генн.	(Чис. XXXIII,55)	gr	1499	1499	+									
82		(Ос. IV, 19)	gr	15	15	+									
83	Изб. Св. _2			1073	1073							+			
84		(Кирил.Иерус.Огл.)	gr/mixed	14	14		+								
85	Изб. Св._2		gr	1073	1073							+			
86		(Корм.  Моск. дух. акад., . <date>XV  в.	gr	15	15										+
87	Шестоднев Ио. екз. _2 (Б.)		gr	15	15		+								
88	Шестоднев Ио.екз.  _2(Б.)		gr	15	15		+								
89	Шестоднев Ио.екз.(Б.)		gr/lat	15	15		+								
90	Шестоднев Ио.екз.(Б.)		gr	15	15		+								
91	Библ.Остр.	(Ос. IV, 19)		1581	1581	+									
92	Ефр. корм.			12	12										+
93	Чел. Савв.			1662	1662										+
94	Усп. сб.	(Ж.Фео дос.Нест.)		12	13				+						
95	Библ. Генн.	(Иезек. XXXVIII,3-4)	gr	1499	1499	+									
96	ВМЧ		gr	16	16		+								
97	ВМЧ	(Ж.Ио.Злат.)	gr	16	16		+								
98	АИ			1464	1464										+
99	Ч. Николы			16	16										+
100	АХУ			1688	1688										+
101	Хрон. Г. Амарт.		gr/mixed	12	14									+	
102	Ст. о см.			17	17									+	
103	Панд. Ант._1		gr	11	11		+								
104	Флор. соб. (лет.)			16	16								+		
105	Псалт. Чуд._1		gr	11	11	+									
106	Златостр.			12	12		+								
107	Прус. д.			1517	1517										+
108	Ив. Пересветов. Соч.			17	17					+					
109	Аз. пов.			17	17					+					
110	Апост.Христ.	(Евр.XII, 13)	gr	12	12	+									
111	Библ. Генн.	(Быт.XXXVIII, 15-16)	gr	1499	1499	+									
112	Хроногр. 1512 г.			1512	1512									+	
113	Патерик  Син.		gr	11	11		+								
114	Апост.Христ.	(Тит. III, 11-12)	gr	12	12	+									
115	Библ. Генн.	(Иезек. III, 20)	gr	1499	1499	+									
116	Чел. Авр.			1670	1670										+
117	Шестоднев Ио. екз._2		gr	15	15		+								
118	Шестоднев Ио. екз._2			15	15		+								
119	ВМЧ	(Ж.Ио.Злат.)	gr/mixed	16	16		+								
120	Пч.		gr	14	15									+	
121	Ни кон. Панд._1			14	14		+								
122		(Иез. XVIII. 24.толк. Упыр.) ###Или title  level="a"?###		15	15		+								
123	Палея Толк._2			1477	1477							+			
124	ВМЧ						+								
125	Ио. екз.  Бог._1		gr	12	13		+								
126	Ио.  екз. Бог._1		gr	12	13		+								
127		(Корм.Моск.дух.акад. 45.)	gr	15	15		+								
128	ШестодневИо. екз. (Б.)			15	15		+								
129	Ефр. Корм.	(Халк. 18)		12	12										+
130	Шестоднев Ио. екз._2(Б.)			15	15		+								
131	Библ. Генн.	(Ие зек. XVI, 27)	gr	1499	1499	+									
132	Пр. Уст. ч.			17	17										+
133	Палея Толк._1			1406	1406							+			
134	Шестоднев Ио.екз._2 (Б.)		gr	15	15		+								
135	Сл. и поуч. про тив языч.			14	14		+								
136	ВМЧ	(Ж.Ио.Злат.)		16	16		+								
137	ПосольствоЕлчина			1640	1640										+
138	Хрон. И. Мала лы			13	13									+	
139	ШестодневИо.екз.(Б.)		gr	15	15		+								
140	Библ. Генн.	(Чис. XXXI, 15-16)	gr	1499	1499	+									
141		(Ж.Ио.Злат.)	gr	15	15				+						
142	Шес тоднев Ио.екз.(Б.)			15	15		+								
143		(Деян. XIX, 40) Апост.  Христ.	gr	12	12	+									
144		(Ио.Леств.)	gr	12	12		+								
145	Иос. Вол. Просветитель			16	16		+								
146	Сим. Пол. Бес.			18	18		+								
147	Ж. Андр. Юрод._1			14	14				+						
148	Библ. Генн.	(Иезек. ХХIV, 5)	gr	1499	1499	+									
149	Изб. Св. 1076 г.		gr/lat	1076	1076							+			
150	Ж.Нифонта		gr	1219	1219			греческий	+						
150	Ж.Нифонта		gr	1219	1219				+						
151	Х. Дан. иг.			1475	1475				+						
152	Переясл. лет.			15	15								+		
153	Новг. I  лет.	(Син.)		13	13								+		
154	Усп. сб.	(Ж.Феод.Печ.)		12	13				+						
155	Лавр. лет.	(Пов.врем. лет)		1377	1377								+		
156		(Быт. XLIV.11. Хроногр.   Ак.н.)	gr	16	16										+
157	Правда Рус.			14	14					+					
158	Эпистол.	(Посл.Сим.Полик.)		16	16							+			
159	Симеон. лет.			16	16								+		
160	Львов. лет.			16	16								+		
161	Библ.  Генн.	(Ам. II, 9)	gr	1499	1499	+									
162		(Исх. IX. 3. Хроногр.Ак.н. )	gr/mixed	16	16		+								
163	Кн. п. Уст.			1683	1683										+
164	АХУ			1686	1686										+
165		(Похв. Онуфр.Мин.чет. июнь 177.)		15	16		+								
166	Ж. Корн. Ком.			17	17				+						
167	Ник.лет.			16	16								+		
168	АИ			1563	1563										+
169	Южн.			1593	1593							+			
170	Кн. пер. Мураш.			1671	1671										+
171	ДАИ			1674	1674										+
172	Петр			1696	1696										+
173	Кн. зап.Моск. ст.			17	17										+
174	Кн. пер. Нил. Столб.			1673	1673										+
175	Ав. Ж.			1673	1673				+						
176	АИ			1597	1597										+
177	Леч.			18	18										+
178	Соб. ул. ц. Вас.Шуйск.			18	18										+
179	Ж. кн.Ольги Сильв.			16	16				+						
180	Кн. Степ.			16	17										+
181	Толк.лит. Германа		gr	12	12						+				
182	Пре ния кор. Вальд.			1645	1645							+			
183	Сб. Друж.	(Посл.согл.)		16	16										+
184		(Служ.  Варл.		12	12		+								
185	Новг. I лет.	(Син.)		13	13								+		
186	ДАИ			1673	1673										+
187	Польск. д.			1570	1570										+
188	Баг.Мат.			1681	1681									+	
189	Твер. лет.			17	17								+		
190	Сим. Пол. Орелрос.			1667	1667		+								
191	Мин. но ябрь		gr/lat	1097	1097	+									
192	Библ.  Генн.	(Иов. XLI, 4)	gr	1499	1499	+									
193	Заб. ик.			1668	1668									+	
194	ВМЧ	(Дионисий Ареопаг.)	gr	16	16		+								
195	Ефр. корм.	(Ефес. 6)	gr	12	12										+
196	Брун. Толк. Псалт.		lat	17	17	+									
197		(Иез. XII, 25. Упыр.)	gr	15	16	+									
198	Библ. Генн.	(Дан. VII,  25)	gr	1499	1499	+									
199	Библ. Генн.	(Ие зек. III, 22)	gr	1499	1499	+									
200	Флавий. Полон. Иерус.			16	16									+	
201	Библ. Генн.	(Чис. XII, 1)	gr	1499	1499	+									
202		(Корм.Моск.дух.ак.	gr	15	15										+
203		(Григ.Богосл.)		11	11		+								
204	Александрия			15	15										+
205	Стихи рарь			12	12		+								
206	Зин. Отен. Просл. Ник.			16	17				+						
207	Врем. И. Тим.			17	17		+								
208	Д. патр.Никона			1659	1659										+
209	Скрижаль			1656	1656		+								
210	Козм.			1670	1670							+			
211	Арс. Сух.Проскинитарий			1653	1653					+					
212	ДАИ			1410	1431										+
213	Ж. Ионы мт.			16	16				+						
214	Петр			1697	1697										+
215	Суб.  Мат.	(Чел. Ник. Пустосв.)		1665	1665										+
216	Кн. законные		gr	15	15										+
217	Разин. восст.			1670	1670									+	
218	ДАИ			1690	1690										+
219	Зап. Лугов ского			1666	1666										+
220	ДАИ			1672	1672										+
221	Суб. Мат.	(Гр. архим. Варф.)		1663	1663										+
222	Суб. Мат.	(Чел. Ник.  Пустосв.)		1665	1665										+
223	Суб. Мат.	(Росп.Троф.)		1665	1665										+
224	Мусик. грам. Дил.			1681	1681		+								
225	Заб. Мат.			1691	1691									+	
226	Мин.сент.		gr	1096	1096	+									
227	Библ. Генн.	(3 Ездр. XV,46-47)	lat	1499	1499	+									
228	Ж. мт. Фил.			16	17				+						
229	Библ. Генн.	(Ис. VII,  5-6)	gr	1499	1499	+									
230	Ж. Зос. С.			16	16				+						
231	СГГД	(Гр.мт.Кипр.Новг.)		1393	1393										+
232	Скрижаль		gr	1656	1656		+								
233	Артакс. действо			1672	1672					+					
234	Польск. д.			1554	1554										+
235	Ж.ц.Дм.			17	18				+						
236	Пов. окуп. Григ.			18	18					+					
237	Корм. Ба лаш.			16	16										+
238	Курб. Ист.			17	17					+					
239	Изб. Св._2		gr/lat	1073	1073							+			
240	РИБ	(Гр.мт. Фотия к псков.)		1419	1419										+
241	РИБ			1419	1419										+
242	Посл. к Ив. Гр.			1547	1547										+
243	Курб. Пис.			17	17					+					
244	Курб. Эп.			17	17					+					
245	Мин. ноябрь		gr	1097	1097	+									
246	Псалт.  Чуд._1		gr	11	11	+									
247	Др. пам._1	(Триод.Сав.)		1226	1226								+		
248	Ном. Меф.		gr	13	13									+	
249	Требник			16	16		+								
250	Артакс.действо			1672	1672					+					
251	Никон. Панд.			1296	1296		+								
252	Пон.	(Сл. Кир. Тур.)		12	12		+								
253	М. Гр.Грам.			16	16		+								
254	Суб. Мат.	(Соб. повел.)		1666	1666										+
255	Гр. Арханг. еп.			1606	1606							+			
256	Козма Инд._2		gr/mixed	1495	1495							+			
257		(Служ. Варл.	gr	12	12		+								
258	Г. Фирсов.			17	17		+								
259	Суб.  Мат.	(Чел. Серг.)		1682	1682										+
260	Библ. Генн.	(Дан. III, 5)	gr	1499	1499	+									
261	Пролог(ст. печ.)			1643	1643					+					
262	ДТП			1683	1683										+
263	Ж. Пафн. Бор.			16	17				+						
264	Суб. Мат.	(Вып. Лаз.)		1666	1666										+
265	Чел.  Авр.			1670	1670										+
266	Курб.  Ист.			17	17					+					
267	Суб.  Мат.	(Чел. солов. ин.)		1666	1666										+
268	Основ. Царьгр.		pl	17	17										+
269	Суб. Мат.	(Чел. Ник. Пустосв.)		1665	1665										+
270	Арс. Сух. Прен.			1650	1650					+					
271	ДАИ			1683	1683										+
272	Истом. Лиц.букварь			1691	1691							+			
273	Алф._1			17	17										+
274	Козм.Инд._2		gr	1495	1495							+			
275	Апост.Христ.	(Деян. XV, 15)	gr	12	12	+									
276	Библ. Генн.	(2 Парал. V, 12)	lat	1499	1499	+									
277	Библ. Генн.	(2 Парал. XX, 21)		1499	1499	+									
278	Грамотки			1701	1701							+			
279	Наседка. Спис.			1644	1644					+					
280	Львов. лет.			15	15								+		
281	ВМЧ	(Ио.Злат.)		16	16		+								
282	Изб. Св.1073 г.		gr	1073	1073							+			
283	Апокал.	(Апок. XIV,2-3; толк.)	gr	13	13	+						+			
284	Библ. Генн.	(Иезек.XXIII, 42)	gr	1499	1499	+									
285	Турц.			1675	1675									+	
286	Ж.Серг.Р.Епиф._1			15	16				+						
287	Каз. лет.			16	17								+		
288	Флавий. По лон. Иерус.			16	16									+	
289	Ерм. Землемерие			16	16					+					
290		(Пал. ,  .)		14	14				+						
291	Козма Инд._2		gr	1495	1495							+			
292	Библ. Генн.	(Чис. I, 22-23)		1499	1499	+									
293	Мст.ев.	(Марк.III, 34)	gr	11	12	+									
294	Коз ма Инд._2		gr	1495	1495							+			
295	Сказ. Авр. Палицына_1			1620	1620					+					
296	ПалеяТолк._1			1406	1406							+			
297	Апост.Христ.	(Гал. 1,18)	gr	12	12	+									
298	Свед. и зам.	(Поуч.Георг.Заруб.)		13	13		+								
299	П. отреч.			15	15		+								
300	Симеон. лет.			15	16								+		
301	Сл. о п. Иг.						+								
302	Усп.  сб.	(Ж. Феодос. Нест.)		12	13				+						
303	Александрия		gr	15	15										+
304	Библ.  Генн.	(Ис. VI, 9-10)	gr	1499	1499	+									
305		(Пал.<date>XIV  в.		14	14				+						
306	Козма Инд. _2			1495	1495							+			
307	Лет. Авр.			16	16								+		
308	Библ.Генн.	(Сирах. XI, 30)	gr	1499	1499	+									
309	Пов. о Дракуле_3			17	17					+					
310	Панд. Ант._1			11	11		+								
311	Усп. сб.	(Муч. Хрис тофора)	gr	12	13					+					
312	Усп. сб.	(Сл. Ио.  Злат.)	gr	12	13		+								
313	Грамотки			1698	1698							+			
314	Грамотки			1700	1700							+			
315		(Мин. Пут.		11	11		+								
316	Каз. ист.			16	16							+			
317	Патерик Печ.			15	15		+								
318	Сл.  мт. Дан.			16	16		+								
319	Ж. Павла Обн._1			16	16				+						
320	Псков. лет.			15	15								+		
321	Шк. благочиние			17	17										+
322	Сл. мт. Дан.			16	16		+								
323	Библ.  Генн.	(1 Ездры IV, 14)	lat	1499	1499	+									
324	Девг. д.			18	18					+					
325	РИБ	(Вопр. Кирика)		13	13										+
326	Травник Любч.			17	17							+			
327	По сольство Толочанова			1650	1650										+
328	Ж. Ал. Нев.			1594	1594				+						
329	Изб. Св. 1076 г.			1076	1076							+			
330	Дм.			16	16		+								
331	Пред. старца			17	17					+					
332	Посольство Толочанова			1651	1651										+
333	Мин. сент.		gr	1096	1096	+									
334	Мст.ев.	(Лук. IV, 20)	gr	11	12	+									
335	Х. Дан. иг.			1496	1496				+						
336	Кас. Авн.			17	17				+						
337	ВМЧ	(Максим Испов.)	gr/mixed	16	16		+								
338	ВМЧ	(Панд.Ант.)	gr	16	16		+								
339	Сев. гр.			1497	1497										+
340	Строг. столб.			1583	1583										+
341	Гр. Дв.			1648	1648							+			
342	А. Уст.			1695	1695										+
343	Сл. и д.			1649	1649		+								
344	Мст.ев.	(Марк.XIV, 58)	gr	11	12	+									
345	Мст.ев.	(Матф. VII, 24)	gr	11	12	+									
346	Юр.ев.Амф.	(Матф. XVI, 18)	gr	1128	1128		+								
347	Пятикн.	(Втз.XXVII, 5)	gr/lat	14	14		+								
348	Библ.  Генн.	(Иезек. IV, 2)	gr	1499	1499	+									
349	Пов.прихож. на Псков_2			17	17					+					
350	Библ. Генн.	(Пл. Иере мии III, 5)	gr	1499	1499	+									
351	Новг. I лет.	(Син.)		14	14								+		
352	Пов.Ник.Зар. (Лих.)_1			16	16					+					
353		(Ис. LIV,16. Упыр.)	gr	15	16	+									
354	Библ. Генн.	(Ие зек. XXVI, 14)	gr	1499	1499	+									
355	Библ. Генн.	(Иезек. XXXVI, 33)	gr	1499	1499	+									
356	Усп. сб.	(Ж.Афан.Алекс.)	gr	12	13				+						
357	Мус.-Пушк. сб.	(Сл.мт.Илар.)		1414	1414					+					
358	Библ. Генн. 1499 г.	(2 Ездр.  <pb class="pageEnding"></pb> 	lat	1499	1499	+									
359	Ж.Иос.Вол._2			16	16				+						
360	КозмаИнд._2		gr	1495	1495							+			
361	Сл. Илар._2			15	15		+								
362		(Амос. IV. 13.Упыр.)	gr/mixed	15	16	+									
363	Усп. сб.	(Ж.Феод.Нест.)		12	13				+						
364	Шестоднев Ио.  екз.(Б.)			15	15		+								
365	Шестоднев Ио.екз._2(Б.)			15	15		+								
366	ВМЧ	(Дионисий  Ареопаг.)	gr	16	16		+								
367	Трав ник Любч.			17	17							+			
368	Ж. Ант. С.			17	17				+						
369	Сим. Пол. Орел. рос.			1667	1667		+								
370	Заговоры Олон.			17	17									+	
371	Изб. Св. 1076  г.			1076	1076							+			
372	Библ. Генн.	(3 Цар. I,1)	gr	1499	1499	+									
373	АИ			1667	1667										+
374	Lud.			1696	1696							+			
375	Панд. Ант._1		gr	12	12		+								
376	Панд. Ант.		gr	11	11		+								
377	Оп.	(Рим. IX,21)	gr	13	13							+			
378		(Ки рил.Иерус.Огл.)	gr/mixed	12	12		+								
379		(Пал. , 10)		14	14				+						
380	Азб.			17	17										+
381		(Ос. IV, 14)	gr	15	15	+									
382		(Ис.Нав.V, 6)	gr	1538	1538	+									
383	Библ. Генн.	(Ис. III, 8)	gr	1499	1499	+									
384	Сл. Илар.			16	16		+								
385	Библ. Генн. 1499 г.	(Ис. III,4—5)	gr/mixed	1499	1499	+									
386	Панд. Ант._1		gr/mixed	11	11		+								
387	П. отреч.	(Х.ап. Павла)		15	15		+								
388	Сл. ипоуч. против языч.			14	14		+								
389	Дм.К.			16	17		+								
390	Кн. землед.			1705	1705										+
391	Усп. сб.	(Сл. Ио. Злат.)	gr	12	13		+								
392	Дм.К.(Посл.Сильв.)			17	17		+								
393	Сказ.Авр.Палицына_1			1620	1620					+					
394	Изб. Св.1076 г.			1076	1076							+			
395	П. отреч.	(Х.ап. Павла помукам)		15	15		+								
396	П. отреч.	(О 12пятницах)		16	16		+								
397	Ефр. Корм.			12	12										+
398	Остр. ев.	(Ио. V, 14)	gr	1057	1057	+									
399	Пролог (Ф.)			13	14					+					
400	Апост.Христ.	(1 Кор. VI, 19)	gr	12	12	+									
401	ПатерикСин.		gr	11	11		+								
402		(Ос. XIII, 2; Упыр.13)	gr	15	16	+									
403	Остр. ев.	(Матф. VI,  14)	gr	1057	1057	+									
404	Сл. и поуч.против языч.			14	14		+								
405	Пролог (Срз.)			15	15					+					
406	Мин. сент.			1096	1096	+									
407	Посл. Прох.			16	16										+
408	Г. Фир сов			17	17		+								
409	Крым. д.			1509	1509										+
410	Пустоз. сб._1			1673	1673		+								
411		(Златостр. )		12	12		+								
412		(Мар гар. )	gr/lat	1530	1530					+					
413		(Ио.Леств.)		1530	1530		+								
414	Ио.  екз. Бог.		gr/mixed	1481	1481		+								
415		(Ефр. Сир.)	gr	14	14		+								
416		(Хрон. Г. Амарт.)		16	16									+	
417	М. Гр.			16	17		+								
418	Ефр. Корм.	(Халк.27)	gr/lat	12	12										+
419	Яр.сп.			12	12										+
420	Со вещ.бож.д.		lat	16	16		+								
421	Шестоднев Ио. екз._1		gr	15	15		+								
422	Назиратель			16	16					+					
423	Куранты_1			1628	1628										+
424	Ефр. Корм.	(Карф. 71)	gr	12	12										+
425	Шестоднев  Ио.екз._1			15	15		+								
426	Хроногр.			1512	1512									+	
427	Куранты_3			1648	1648										+
428	Куранты_4			1650	1650										+
429	Брун.Толк.Псалт.		lat	17	17	+									
430	Куранты_3			1646	1646										+
431	Куран ты_4			1649	1649										+
432	ДАИ			1654	1654										+
433	Нил. Сор. Устав			15	16										+
434	Ио.екз.Бог._1		gr	12	13		+								
435	Куранты_2			1644	1644										+
436	Куранты_4			1648	1648										+
437	Сам.Евр.  Обличение		lat	1504	1504							+			
438	Библ. Генн.	(3 Цар.VІІ, 30)	gr	1499	1499	+									
439	Совещ.бож.д.		lat	16	16		+								
440	Ст. сп.Флетчера			1589	1589				+						
441	Паис. вып.			16	16		+								
442	Посл. Филоф.			17	17										+
443	Чел. Савв.			1682	1682										+
444	Петр.			1697	1697										+
445	ДАИ			1666	1666										+
446	ВМЧ	(Дамаскин.Диал.)	gr	16	16		+								
447	Куранты_1			1621	1621										+
448	Лебед. лет.			17	17								+		
449	Рим. имп. д.			1599	1599										+
450	Нак. Милосл.			1643	1643		+								
451	Усп.  сб.	(Сл.Евсевия Алекс.)		12	13		+								
452	Ж. Нифонта		gr	1219	1219				+						
453	Ис том. Букварь			1696	1696							+			
454	Ж. Авр. Чух.			17	17				+						
455	ААЭ			1598	1598										+
456	Паис. вып.			16	17		+								
457	Изб. Св.  _2	(Прем.Сол.І, 7)	gr	1073	1073							+			
458	Псалт.Чуд._1		gr/mixed	11	11	+									
459	Гр. Наз._1			14	14							+			
460	ДАИ			1665	1665										+
461	ШестодневИо. екз._1		gr	16	16		+								
462	Пролог (П.)			1677	1677					+					
463	Ж. Андр.Юрод._1		gr	16	16				+						
464	Сказ. о Иуде			17	17					+					
465	Усп. сб.	(Пам.Иова)	gr	12	13		+								
466	Апост.Христ.	(1 Кор.VІІ, 30)	gr	12	12	+									
467	Хрон. Г. Амарт.		gr	13	14									+	
468	Библ. Генн.	(Прем. Сол.VI,1-2)	lat	1499	1499	+									
469	Псков. лет.			17	17								+		
470	Ник. лет.			17	17								+		
471	ВМЧ	(Дамаскин.Диал.)	gr/mixed	16	16		+								
472	Зос. С. ч.			1548	1548		+								
473	Фрол Скобеев_2			18	18									+	
474	Усп. сб.	(Ж. Феодос.  Нест.)		12	13				+						
475	Ж. Сав. Осв.		gr	13	13				+						
476	Волог.-Перм. лет.			16	16								+		
477	ВМЧ	(Патерик Скит.)		16	16		+								
478	Апост.Христ.	(Евр.Х, 23)	gr	12	12	+									
479	Библ.  Генн.	(Прем. Сол. Х, 5)	lat	1499	1499	+									
480	Посольство Елчина			1640	1640										+
481	Усп. сб.	(Пов.ож.Епиф.)	gr/lat	12	13				+						
482	Апокал.	(Αпοκ.ΙΙ, 12-13)	gr/mixed	13	13	+						+			
483	Патерик Син.		gr	11	11		+								
484	Ж. Герас. Б.			17	17				+						
485	АИ			1614	1614										+
486	Остр. ев.	(За пись)		1057	1057	+									
487	Патерик Печ.,			15	15		+								
488	Сим. Пол. Орел  рос.,			1667	1667		+								
489	Ав. Кн. бес.			18	18					+					
490	Усп. сб.	(Сл. Ио. екз.Болг.)		12	13		+								
491	ВМЧ	(Сл.Анаст.Син.)	gr	16	16		+								
492	Прус. д.			1518	1518										+
493	Пис. Постникова			1695	1695							+			
494	Апост.Христ.			12	12	+									
495	Библ. Генн.	(2 Парад.XXXIII,  18)	lat	1499	1499	+									
496	Истом. Букварь			1696	1696							+			
497	Посл.С. Шаховского Д. Пожарскому			17	17										+
498	ДАИ			1684	1684										+
499	Шестоднев Ио.  екз._1		gr	15	15		+								
500	Златостр.		gr	12	12		+								
501	Ст. сп. Флетчера			1589	1589				+						
502	Ефр. Корм.	(Карф. 93)	gr	12	12										+
503	Усп. сб.		gr	12	13		+								
504	Ис том. Лиц. букварь			1691	1691							+			
505	Шестоднев Ио.екз._1			15	15		+								
506	Про лог (ст. печ.)			1643	1643					+					
507	Стоглав			17	17							+			
508	Никон. Панд._1		gr	14	14		+								
509	Рим. имп. д.			1596	1596										+
510	Назира тель			16	16					+					
511	Шестоднев Ио. екз._1			15	15		+								
512	Нил. Сор. Молитва			16	16		+								
513	Перс. д.			1615	1615										+
514		(Псалт.толк. пс. СХХXV. 14,  толк.)		12	12	+									
515	Изб. Св. _2		gr/mixed	1073	1073							+			
516	Выг.сб.	(Ж. Нифонта)	gr	12	12	+			+						
517	Ио. екз. Бог._1			12	13		+								
518	Гр. Наз._1		gr	14	14							+			
519	Библ. (Рум.)	(Иов.ХХXI, 23)		16	16	+									
520	Ж. Нифонта			1219	1219				+						
521	Гр.  Наз.			11	11	+						+			
522	Варлаам иИоасаф_1		gr	16	16					+					
523	Пам. Влад.			1693	1693										+
524	Варлаам и Иоасаф_1		gr	16	16					+					
525	Выг.  сб.	(Ж. Феод. Студ.)	gr	12	12				+						
526	Д. Иос. Колом.			1676	1676										+
527	Хрон. Г.  Амарт.		gr	13	14									+	
528	Ефр. корм.	(Карф. 93)	gr	12	12										+
529	Ирм.(Амф.)		gr	12	12							+			
530	Ни кон. Панд._1		gr	14	14		+								
531	ВМЧ	(Дионисий  Ареопаг.)	gr	16	16		+								
532	ВМЧ	(ДионисийАреопаг.)	gr	16	16		+								
533	ВМЧ	(Дионисий Ареопаг.)	gr/mixed	16	16		+								
534	Козма Инд.			16	16							+			
535	Козма  Инд.		gr	16	16							+			
536	Коз ма Инд.			16	16							+			
537	Ин. Сказ.			17	17									+	
538	Никон. Панд._2		gr	1296	1296		+								
539	Физ.		gr	15	15							+			
540	Каз.  ист.			16	16							+			
541	Пате рик Син.		gr	11	11		+								
542	Пон.			14	14		+								
543	Остр.  ев.	(Марк.XIV, 6)	gr	1057	1057	+									
544	Ав.Пис._1		gr/mixed	1668	1668					+					
545	Варлаам и Иоа саф_1		gr	16	16					+					
546	Ефр. Корм.	(Еф. 6)	gr	12	12										+
547	Кн.законные		gr	15	15										+
548	Пов. о ра зор. Торжка			17	17					+					
549	Рим. д.			1688	1688										+
550	АЮБ			1642	1642										+
551	Рим. имп. д.			1492	1492										+
552	ДАИ			1678	1678										+
553	Львов.  лет.			16	16								+		
554	Мст.ев.	(Марк.VI, 11)	gr	11	12	+									
555	Ерш Ершович_1			17	17							+			
556	Климент Смолят.			15	15									+	
557	А. Свир. м.			1653	1653										+
558	Дм.К.(Посл.Сильв.)		gr	17	17		+								
559	Никон. Панд._2		gr	13	13		+								
560	Кн. Енохова			15	17									+	
561	Правила			15	16										+
562	АИ			1674	1674										+
563	Изб.  _2		gr	1073	1073							+			
